id,dateAdded,dateUpdated,address,categories,primaryCategories,city,country,keys,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
AVzA3YYlFcQ3k02bBYj6,2017-06-19T14:59:22Z,2018-05-31T14:30:48Z,181 Church St,"Pizza,Restaurant,Fast Food,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/181churchst/-1055723171,40.715619,-74.007053,http://www.singlepage.com/dominos-pizza-3369,12.99,12.99,USD,"2018-02-06T21:24:28.897Z,2018-04-02T09:47:50.174Z,2018-01-30T23:19:34.931Z,2018-05-14T15:08:14.359Z,2018-05-04T15:06:23.050Z",,Large 1Topping Pizza Deal,Domino's Pizza,10007,USD,0,25,NY
AVzA3YYlFcQ3k02bBYj6,2017-06-19T14:59:22Z,2018-05-31T14:30:48Z,181 Church St,"Pizza,Restaurant,Fast Food,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/181churchst/-1055723171,40.715619,-74.007053,http://www.singlepage.com/dominos-pizza-3369,14.99,14.99,USD,"2018-04-02T09:47:50.174Z,2018-01-30T23:19:34.931Z,2018-02-06T21:24:28.898Z,2018-05-14T15:08:14.359Z,2018-05-04T15:06:23.050Z",Topped with pepperoni Italian sausage fresh mushrooms and cheese made with 100 real mozzarella,America39s Favorite Feast Pizza,Domino's Pizza,10007,USD,0,25,NY
AVzBEWzE-gnIPe8DSjDM,2017-06-19T15:56:03Z,2018-05-31T14:30:43Z,9450 S Northshore Dr,"Restaurant,Pizza Place",Accommodation & Food Services,Knoxville,US,us/tn/knoxville/9450snorthshoredr/-1619493493,35.86503,-84.06183,,13.99,13.99,USD,"2018-04-02T09:47:48.101Z,2018-02-02T09:12:34.598Z,2018-05-04T15:05:35.796Z,2018-05-14T15:07:22.868Z",Hotampcomma Hotter ampamp 10 or BBQ Snappoli 499,Large 1 Topping Pizza,Snappy Tomato Pizza,37922,USD,0,25,TN
AVzBEWzE-gnIPe8DSjDM,2017-06-19T15:56:03Z,2018-05-31T14:30:43Z,9450 S Northshore Dr,"Restaurant,Pizza Place",Accommodation & Food Services,Knoxville,US,us/tn/knoxville/9450snorthshoredr/-1619493493,35.86503,-84.06183,,0,0,USD,"2018-02-02T09:12:34.598Z,2018-05-04T15:05:35.795Z,2018-05-14T15:07:22.868Z,2018-04-02T09:47:48.100Z",Allbeef patty topped wtih pepperoni banana popperacheese and coverd with bnappy sauce,PIZZA STEAK,Snappy Tomato Pizza,37922,USD,0,25,TN
AVzBEWzE-gnIPe8DSjDM,2017-06-19T15:56:03Z,2018-05-31T14:30:43Z,9450 S Northshore Dr,"Restaurant,Pizza Place",Accommodation & Food Services,Knoxville,US,us/tn/knoxville/9450snorthshoredr/-1619493493,35.86503,-84.06183,,0,0,USD,"2018-04-02T09:47:48.101Z,2018-02-02T09:12:34.598Z,2018-05-04T15:05:35.796Z,2018-05-14T15:07:22.868Z",All you can eat plzza pasta aalad snappy flatbread ampamp more,SNAPPY PIZZA BUFFET,Snappy Tomato Pizza,37922,USD,0,25,TN
AWHoYuHn3-Khe5l_hJg_,2018-02-27T15:01:35Z,2018-05-31T03:13:30Z,66 Church St,"Restaurant,Pizza Place",Accommodation & Food Services,Mercersburg,US,us/pa/mercersburg/66churchst/-925385415,39.830639,-77.900885,,9.75,9.75,USD,"2018-04-07T00:50:30.279Z,2018-04-28T00:32:06.568Z,2018-05-21T09:04:48.860Z",,14ampquot White Pizza,Romeo's,17236,USD,0,25,PA
AWHoYuHn3-Khe5l_hJg_,2018-02-27T15:01:35Z,2018-05-31T03:13:30Z,66 Church St,"Restaurant,Pizza Place",Accommodation & Food Services,Mercersburg,US,us/pa/mercersburg/66churchst/-925385415,39.830639,-77.900885,,11,11,USD,"2018-04-07T00:50:30.279Z,2018-04-28T00:32:06.568Z,2018-05-21T09:04:48.860Z",Pestoampcomma ricottaampcomma mozzarella,16ampquot White Pizza,Romeo's,17236,USD,0,25,PA
AVweiM1yByjofQCxzH_l,2016-07-06T21:02:49Z,2018-05-31T03:09:58Z,119 1st Ave W,"Restaurant,Pizza Place",Accommodation & Food Services,Milan,US,us/il/milan/1191stavew/-803655451,41.453409,-90.567951,,9.99,9.99,USD,"2018-05-11T22:34:31.546Z,2018-04-16T01:32:25.538Z,2018-05-21T08:37:42.784Z,2018-04-27T22:35:16.183Z",Mushroomampcomma green pepperampcomma black olivesampcomma roma tomatoesampcomma our signature tomato sauceampcomma white onion ampamp mozzarella,Veggie Pizza,Pagalo's,61264,USD,0,25,IL
AVweiM1yByjofQCxzH_l,2016-07-06T21:02:49Z,2018-05-31T03:09:58Z,119 1st Ave W,"Restaurant,Pizza Place",Accommodation & Food Services,Milan,US,us/il/milan/1191stavew/-803655451,41.453409,-90.567951,,9.99,9.99,USD,"2018-05-11T22:34:31.546Z,2018-04-16T01:32:25.538Z,2018-05-21T08:37:42.784Z,2018-04-27T22:35:16.183Z",Fresh spinach leaves with roma tomatoesampcomma mozzarellaampcomma tomato sauceampcomma garlic ampamp fresh basil,Spinach Pizza,Pagalo's,61264,USD,0,25,IL
AVweiM1yByjofQCxzH_l,2016-07-06T21:02:49Z,2018-05-31T03:09:58Z,119 1st Ave W,"Restaurant,Pizza Place",Accommodation & Food Services,Milan,US,us/il/milan/1191stavew/-803655451,41.453409,-90.567951,,8.99,8.99,USD,"2018-05-11T22:34:31.546Z,2018-04-16T01:32:25.538Z,2018-05-21T08:37:42.784Z,2018-04-27T22:35:16.183Z",Italian sausageampcomma three blends of cheesesampcomma our signature tomato sauce ampamp parsley,Sausage Pizza,Pagalo's,61264,USD,0,25,IL
AVweiM1yByjofQCxzH_l,2016-07-06T21:02:49Z,2018-05-31T03:09:58Z,119 1st Ave W,"Restaurant,Pizza Place",Accommodation & Food Services,Milan,US,us/il/milan/1191stavew/-803655451,41.453409,-90.567951,,4.49,4.49,USD,"2018-05-11T22:34:31.546Z,2018-04-16T01:32:25.537Z,2018-05-21T08:37:42.784Z,2018-04-27T22:35:16.183Z",This is a great appetizerampcomma we use our 7ampquot pizza crust withampcomma our signature pizza sauce with freshampcomma creamy mozzarella cheeseampcomma Roma tomatoesampcomma freshly chopped basil and garlic,Margherita Pizza,Pagalo's,61264,USD,0,25,IL
AVweiM1yByjofQCxzH_l,2016-07-06T21:02:49Z,2018-05-31T03:09:58Z,119 1st Ave W,"Restaurant,Pizza Place",Accommodation & Food Services,Milan,US,us/il/milan/1191stavew/-803655451,41.453409,-90.567951,,9.99,9.99,USD,"2018-05-11T22:34:31.546Z,2018-04-16T01:32:25.538Z,2018-05-21T08:37:42.784Z,2018-04-27T22:35:16.183Z",BLT with our signature tomato sauceampcomma mozzarellaampcomma canadian bacon then topped wlettuce ampamp Roma tomatoes,BLT Pizza,Pagalo's,61264,USD,0,25,IL
AVwcjkUJIN2L1WUfmRP3,2015-10-21T17:42:42Z,2018-05-31T01:33:46Z,19998 Homestead Rd,"Restaurant,Pizza Place,Sandwich Place",Accommodation & Food Services,Cupertino,US,us/ca/cupertino/19998homesteadrd/1661763020,37.337431,-122.022773,,16,16,USD,2018-05-26T12:56:13.980Z,BBQ sauce chicken bacon onions and cilantro,BBQ Chicken Pizza,212 New York Pizza,95014,USD,0,25,CA
AVwcjkUJIN2L1WUfmRP3,2015-10-21T17:42:42Z,2018-05-31T01:33:46Z,19998 Homestead Rd,"Restaurant,Pizza Place,Sandwich Place",Accommodation & Food Services,Cupertino,US,us/ca/cupertino/19998homesteadrd/1661763020,37.337431,-122.022773,,16,16,USD,2018-05-26T12:56:13.980Z,Chicken tricolor pepper jalapeno paneer mozzarella and cilantro,Mumbai Ripieno Pizza,212 New York Pizza,95014,USD,0,25,CA
AVwcjkUJIN2L1WUfmRP3,2015-10-21T17:42:42Z,2018-05-31T01:33:46Z,19998 Homestead Rd,"Restaurant,Pizza Place,Sandwich Place",Accommodation & Food Services,Cupertino,US,us/ca/cupertino/19998homesteadrd/1661763020,37.337431,-122.022773,,16,16,USD,2018-05-26T12:56:13.980Z,Tandoori chicken tricolor pepper and cilantro,Goa Pizza,212 New York Pizza,95014,USD,0,25,CA
AVwcjkUJIN2L1WUfmRP3,2015-10-21T17:42:42Z,2018-05-31T01:33:46Z,19998 Homestead Rd,"Restaurant,Pizza Place,Sandwich Place",Accommodation & Food Services,Cupertino,US,us/ca/cupertino/19998homesteadrd/1661763020,37.337431,-122.022773,,16,16,USD,2018-05-26T12:56:13.980Z,Chicken tomatoes roasted red peppers and pesto No pizza sauce,Goodfellas Pizza,212 New York Pizza,95014,USD,0,25,CA
AVwcjkUJIN2L1WUfmRP3,2015-10-21T17:42:42Z,2018-05-31T01:33:46Z,19998 Homestead Rd,"Restaurant,Pizza Place,Sandwich Place",Accommodation & Food Services,Cupertino,US,us/ca/cupertino/19998homesteadrd/1661763020,37.337431,-122.022773,,16,16,USD,2018-05-26T12:56:13.980Z,Canadian bacon pepperoni salami and sausage,Meat Lover Pizza,212 New York Pizza,95014,USD,0,25,CA
AVwcjkUJIN2L1WUfmRP3,2015-10-21T17:42:42Z,2018-05-31T01:33:46Z,19998 Homestead Rd,"Restaurant,Pizza Place,Sandwich Place",Accommodation & Food Services,Cupertino,US,us/ca/cupertino/19998homesteadrd/1661763020,37.337431,-122.022773,,4.75,4.75,USD,"2018-05-26T12:56:13.980Z,2018-05-04T21:47:50.969Z",Available for pick up only,Slice of Specialty Pizza Pick Up Only,212 New York Pizza,95014,USD,0,25,CA
AVwcjkUJIN2L1WUfmRP3,2015-10-21T17:42:42Z,2018-05-31T01:33:46Z,19998 Homestead Rd,"Restaurant,Pizza Place,Sandwich Place",Accommodation & Food Services,Cupertino,US,us/ca/cupertino/19998homesteadrd/1661763020,37.337431,-122.022773,,20,20,USD,"2018-01-21T19:05:50.066Z,2018-01-12T22:11:54.310Z",,Specialty Pizza (Combinations),212 New York Pizza,95014,USD,0,25,CA
AVwcjkUJIN2L1WUfmRP3,2015-10-21T17:42:42Z,2018-05-31T01:33:46Z,19998 Homestead Rd,"Restaurant,Pizza Place,Sandwich Place",Accommodation & Food Services,Cupertino,US,us/ca/cupertino/19998homesteadrd/1661763020,37.337431,-122.022773,,16,16,USD,2018-05-26T12:56:13.980Z,Chicken pepperoni mushrooms and crushed red pepper,5 Points Picante Pizza,212 New York Pizza,95014,USD,0,25,CA
AVwcjkUJIN2L1WUfmRP3,2015-10-21T17:42:42Z,2018-05-31T01:33:46Z,19998 Homestead Rd,"Restaurant,Pizza Place,Sandwich Place",Accommodation & Food Services,Cupertino,US,us/ca/cupertino/19998homesteadrd/1661763020,37.337431,-122.022773,,16,16,USD,2018-05-26T12:56:13.980Z,Tandoori chicken spinach garlic and cilantro,Tandoori Love Pizza,212 New York Pizza,95014,USD,0,25,CA
AVwcjkUJIN2L1WUfmRP3,2015-10-21T17:42:42Z,2018-05-31T01:33:46Z,19998 Homestead Rd,"Restaurant,Pizza Place,Sandwich Place",Accommodation & Food Services,Cupertino,US,us/ca/cupertino/19998homesteadrd/1661763020,37.337431,-122.022773,,5.5,5.5,USD,"2018-05-26T12:56:13.980Z,2018-05-04T21:47:50.970Z",,Pizza Cookie,212 New York Pizza,95014,USD,0,25,CA
AVwcjkUJIN2L1WUfmRP3,2015-10-21T17:42:42Z,2018-05-31T01:33:46Z,19998 Homestead Rd,"Restaurant,Pizza Place,Sandwich Place",Accommodation & Food Services,Cupertino,US,us/ca/cupertino/19998homesteadrd/1661763020,37.337431,-122.022773,,16,16,USD,2018-05-26T12:56:13.980Z,Veggie Tricolor pepper onion paneer jalapeno crushed red pepper and cilantro,Delhi Paneer Pizza,212 New York Pizza,95014,USD,0,25,CA
AVwcjkUJIN2L1WUfmRP3,2015-10-21T17:42:42Z,2018-05-31T01:33:46Z,19998 Homestead Rd,"Restaurant,Pizza Place,Sandwich Place",Accommodation & Food Services,Cupertino,US,us/ca/cupertino/19998homesteadrd/1661763020,37.337431,-122.022773,,3.75,3.75,USD,"2018-05-26T12:56:13.980Z,2018-05-04T21:47:50.969Z",Available for pick up only,Slice of Indian Pizza Pick Up Only,212 New York Pizza,95014,USD,0,25,CA
AVwcjkUJIN2L1WUfmRP3,2015-10-21T17:42:42Z,2018-05-31T01:33:46Z,19998 Homestead Rd,"Restaurant,Pizza Place,Sandwich Place",Accommodation & Food Services,Cupertino,US,us/ca/cupertino/19998homesteadrd/1661763020,37.337431,-122.022773,,26,26,USD,"2018-01-21T19:05:50.071Z,2018-01-12T22:11:54.311Z",,Specialty Pizza (Combinations),212 New York Pizza,95014,USD,0,25,CA
AVwcjkUJIN2L1WUfmRP3,2015-10-21T17:42:42Z,2018-05-31T01:33:46Z,19998 Homestead Rd,"Restaurant,Pizza Place,Sandwich Place",Accommodation & Food Services,Cupertino,US,us/ca/cupertino/19998homesteadrd/1661763020,37.337431,-122.022773,,3.5,3.5,USD,"2018-01-21T19:05:50.065Z,2018-01-12T22:11:54.308Z",,Pizza By the Slice,212 New York Pizza,95014,USD,0,25,CA
AVwdNSIUByjofQCxmpB8,2016-07-06T20:52:33Z,2018-05-31T00:36:53Z,6255 Zebulon Rd,"Pizza,Restaurant,Pizza Place",Accommodation & Food Services,Macon,US,us/ga/macon/6255zebulonrd/539105163,32.879953,-83.76712,,3.8,3.8,USD,"2018-04-22T14:38:44.751Z,2018-04-08T14:32:55.874Z,2018-04-14T05:44:12.809Z,2018-05-21T17:39:53.368Z,2018-04-26T19:58:46.643Z",a blend of feta and mozzarella cheeses topped with banana peppersampcomma red onions and black olives,Greek Pizza,Johnny's Pizza,31210,USD,0,25,GA
AVwdNSIUByjofQCxmpB8,2016-07-06T20:52:33Z,2018-05-31T00:36:53Z,6255 Zebulon Rd,"Pizza,Restaurant,Pizza Place",Accommodation & Food Services,Macon,US,us/ga/macon/6255zebulonrd/539105163,32.879953,-83.76712,,11.85,11.85,USD,"2018-04-22T14:38:44.751Z,2018-04-08T14:32:55.874Z,2018-04-14T05:44:12.809Z,2018-05-21T17:39:53.368Z,2018-04-26T19:58:46.643Z",,Johnny ampaposs White Pizza,Johnny's Pizza,31210,USD,0,25,GA
AV3SAJi1a4HuVbed-5yU,2017-08-11T15:54:00Z,2018-05-31T00:35:30Z,571 Mid Rivers Mall Dr,"Restaurant,Pizza Place",Accommodation & Food Services,Saint Peters,US,us/mo/saintpeters/571midriversmalldr/1112396794,38.78674,-90.628281,,13,13,USD,"2018-04-25T20:42:44.424Z,2018-02-02T00:38:31.530Z,2018-02-14T05:12:15.798Z,2018-05-21T17:27:36.607Z,2018-01-29T10:50:41.363Z",Creamy garlic sauceampcomma spinachampcomma zucchiniampcomma mushroomsampcomma mixed onionsampcomma artichoke heartsampcomma tomatoesampcomma herb and cheese blend,Gourmet Vegetarian Pizza,Papa Murphy's,63376,USD,0,25,MO
AV3SAJi1a4HuVbed-5yU,2017-08-11T15:54:00Z,2018-05-31T00:35:30Z,571 Mid Rivers Mall Dr,"Restaurant,Pizza Place",Accommodation & Food Services,Saint Peters,US,us/mo/saintpeters/571midriversmalldr/1112396794,38.78674,-90.628281,,10,10,USD,"2018-04-25T20:42:44.424Z,2018-02-02T00:38:31.530Z,2018-02-14T05:12:15.798Z,2018-05-21T17:27:36.606Z,2018-01-29T10:50:41.363Z",Large one topping pizza,Original Crust Pizza,Papa Murphy's,63376,USD,0,25,MO
AV3SAJi1a4HuVbed-5yU,2017-08-11T15:54:00Z,2018-05-31T00:35:30Z,571 Mid Rivers Mall Dr,"Restaurant,Pizza Place",Accommodation & Food Services,Saint Peters,US,us/mo/saintpeters/571midriversmalldr/1112396794,38.78674,-90.628281,,13,13,USD,"2018-04-25T20:42:44.424Z,2018-02-02T00:38:31.530Z,2018-02-14T05:12:15.798Z,2018-05-21T17:27:36.607Z,2018-01-29T10:50:41.363Z",Red sauceampcomma Canadian baconampcomma pepperoniampcomma ground beef and mixed onions,Rancher Pizza,Papa Murphy's,63376,USD,0,25,MO
AV3SAJi1a4HuVbed-5yU,2017-08-11T15:54:00Z,2018-05-31T00:35:30Z,571 Mid Rivers Mall Dr,"Restaurant,Pizza Place",Accommodation & Food Services,Saint Peters,US,us/mo/saintpeters/571midriversmalldr/1112396794,38.78674,-90.628281,,14,14,USD,"2018-04-25T20:42:44.425Z,2018-02-02T00:38:31.530Z,2018-02-14T05:12:15.798Z,2018-05-21T17:27:36.607Z,2018-01-29T10:50:41.363Z",Refried beans and salsaampcomma seasoned taco ground beefampcomma tomatoesampcomma green onions and black olives,Taco Grande Pizza,Papa Murphy's,63376,USD,0,25,MO
AV3SAJi1a4HuVbed-5yU,2017-08-11T15:54:00Z,2018-05-31T00:35:30Z,571 Mid Rivers Mall Dr,"Restaurant,Pizza Place",Accommodation & Food Services,Saint Peters,US,us/mo/saintpeters/571midriversmalldr/1112396794,38.78674,-90.628281,,14,14,USD,"2018-04-25T20:42:44.424Z,2018-02-02T00:38:31.530Z,2018-02-14T05:12:15.798Z,2018-05-21T17:27:36.607Z,2018-01-29T10:50:41.363Z",Red sauceampcomma salamiampcomma pepperoniampcomma sausageampcomma mushroomsampcomma mixed onions and black olives,Murphyampaposs Combo Pizza,Papa Murphy's,63376,USD,0,25,MO
AV3SAJi1a4HuVbed-5yU,2017-08-11T15:54:00Z,2018-05-31T00:35:30Z,571 Mid Rivers Mall Dr,"Restaurant,Pizza Place",Accommodation & Food Services,Saint Peters,US,us/mo/saintpeters/571midriversmalldr/1112396794,38.78674,-90.628281,,14,14,USD,"2018-04-25T20:42:44.425Z,2018-02-02T00:38:31.530Z,2018-02-14T05:12:15.798Z,2018-05-21T17:27:36.607Z,2018-01-29T10:50:41.363Z",Creamy garlic sauceampcomma chickenampcomma baconampcomma tomatoes and mixed onions,Chicken Bacon Stuffed Pizza,Papa Murphy's,63376,USD,0,25,MO
AV3SAJi1a4HuVbed-5yU,2017-08-11T15:54:00Z,2018-05-31T00:35:30Z,571 Mid Rivers Mall Dr,"Restaurant,Pizza Place",Accommodation & Food Services,Saint Peters,US,us/mo/saintpeters/571midriversmalldr/1112396794,38.78674,-90.628281,,11,11,USD,"2018-04-25T20:42:44.424Z,2018-02-02T00:38:31.530Z,2018-02-14T05:12:15.798Z,2018-05-21T17:27:36.606Z,2018-01-29T10:50:41.363Z",Olive oilampcomma garlicampcomma herb chickenampcomma spinachampcomma sun dried tomatoesampcomma feta and zesty herbs,Herb Chicken Mediterranean Delite Pizza,Papa Murphy's,63376,USD,0,25,MO
AV3SAJi1a4HuVbed-5yU,2017-08-11T15:54:00Z,2018-05-31T00:35:30Z,571 Mid Rivers Mall Dr,"Restaurant,Pizza Place",Accommodation & Food Services,Saint Peters,US,us/mo/saintpeters/571midriversmalldr/1112396794,38.78674,-90.628281,,14,14,USD,"2018-04-25T20:42:44.425Z,2018-02-02T00:38:31.530Z,2018-02-14T05:12:15.798Z,2018-05-21T17:27:36.607Z,2018-01-29T10:50:41.363Z",Red sauceampcomma Canadian baconampcomma salamiampcomma pepperoniampcomma sausage and ground beef,Papaampaposs All Meat Pizza,Papa Murphy's,63376,USD,0,25,MO
AV3R7RDs3-Khe5l_RQPv,2017-08-11T15:32:40Z,2018-05-30T16:08:13Z,51100 D W Seaton Dr,"Restaurant,Pizza Place",Accommodation & Food Services,New Baltimore,US,us/mi/newbaltimore/51100dwseatondr/588820430,42.676405,-82.774628,,10.55,10.55,USD,"2018-04-22T06:02:28.954Z,2018-05-15T18:27:10.978Z,2018-02-09T11:56:03.142Z",pepperoniampcomma hamampcomma mushroomsampcomma green peppers and onions,Super Special Pizza,Jet's Pizza,48047,USD,0,25,MI
AV3R7RDs3-Khe5l_RQPv,2017-08-11T15:32:40Z,2018-05-30T16:08:13Z,51100 D W Seaton Dr,"Restaurant,Pizza Place",Accommodation & Food Services,New Baltimore,US,us/mi/newbaltimore/51100dwseatondr/588820430,42.676405,-82.774628,,10.55,10.55,USD,"2018-04-22T06:02:28.954Z,2018-05-15T18:27:10.978Z,2018-02-09T11:56:03.142Z",pepperoniampcomma hamampcomma Italian sausageampcomma bacon and hamburger,All Meaty Pizza,Jet's Pizza,48047,USD,0,25,MI
AV3R7RDs3-Khe5l_RQPv,2017-08-11T15:32:40Z,2018-05-30T16:08:13Z,51100 D W Seaton Dr,"Restaurant,Pizza Place",Accommodation & Food Services,New Baltimore,US,us/mi/newbaltimore/51100dwseatondr/588820430,42.676405,-82.774628,,0,0,USD,"2018-04-22T06:02:28.954Z,2018-05-15T18:27:10.978Z,2018-02-09T11:56:03.142Z",weampaposll make it any way you like it,Build Your Own Pizza,Jet's Pizza,48047,USD,0,25,MI
AV3R7RDs3-Khe5l_RQPv,2017-08-11T15:32:40Z,2018-05-30T16:08:13Z,51100 D W Seaton Dr,"Restaurant,Pizza Place",Accommodation & Food Services,New Baltimore,US,us/mi/newbaltimore/51100dwseatondr/588820430,42.676405,-82.774628,,4.99,4.99,USD,"2018-02-09T11:56:03.141Z,2018-05-15T18:27:10.977Z,2018-04-22T06:02:28.954Z",hamampcomma pepperoniampcomma mushroomsampcomma mozzarella cheese and pizza sauce,Pizza Sub,Jet's Pizza,48047,USD,0,25,MI
AVz-I7Od3D1zeR_xDJYa,2017-07-01T12:32:51Z,2018-05-30T16:08:13Z,32622 7 Mile Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Livonia,US,us/mi/livonia/326227milerd/588820430,42.42629,-83.369035,,0,0,USD,"2018-01-30T09:51:33.256Z,2018-05-15T18:27:00.442Z,2018-04-22T06:02:22.158Z",weampaposll make it any way you like it,Build Your Own Pizza,Jet's Pizza,48152,USD,0,25,MI
AVz-I7Od3D1zeR_xDJYa,2017-07-01T12:32:51Z,2018-05-30T16:08:13Z,32622 7 Mile Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Livonia,US,us/mi/livonia/326227milerd/588820430,42.42629,-83.369035,,10.55,10.55,USD,"2018-01-30T09:51:33.256Z,2018-05-15T18:27:00.442Z,2018-04-22T06:02:22.158Z",pepperoniampcomma hamampcomma mushroomsampcomma green peppers and onions,Super Special Pizza,Jet's Pizza,48152,USD,0,25,MI
AVz-I7Od3D1zeR_xDJYa,2017-07-01T12:32:51Z,2018-05-30T16:08:13Z,32622 7 Mile Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Livonia,US,us/mi/livonia/326227milerd/588820430,42.42629,-83.369035,,4.99,4.99,USD,"2018-01-30T09:51:33.256Z,2018-05-15T18:27:00.441Z,2018-04-22T06:02:22.158Z",hamampcomma pepperoniampcomma mushroomsampcomma mozzarella cheese and pizza sauce,Pizza Sub,Jet's Pizza,48152,USD,0,25,MI
AVwc32AVByjofQCxjHVj,2016-06-20T15:51:23Z,2018-05-30T16:06:54Z,37525 Harper Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Clinton Township,US,us/mi/clintontownship/37525harperave/588820430,42.572904,-82.871468,,9.56,9.56,USD,2018-05-15T18:17:42.970Z,grilled chickenampcomma mozzarella cheeseampcomma baconampcomma red onions and our delicious barbeque sauce,BBQ Chicken Pizza,Jet's Pizza,48036,USD,0,25,MI
AVwc4GUb_7pvs4fzz59g,2016-03-23T04:05:10Z,2018-05-30T16:06:47Z,790 Center St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Lewiston,US,us/ny/lewiston/790centerst/816736658,43.172767,-79.036084,,7.5,7.5,USD,"2018-05-06T11:05:32.690Z,2018-05-15T18:16:53.819Z,2018-04-26T00:21:59.565Z",,Pizza,Smith Brothers Pizza,14092,USD,0,25,NY
AVzX81oSFcQ3k02bCExm,2017-06-24T02:34:28Z,2018-05-30T08:31:54Z,1115 S Bethlehem Pike,"Restaurant,Pizza Place",Accommodation & Food Services,Ambler,US,us/pa/ambler/1115sbethlehempike/-1055723171,40.15753,-75.21401,,8.99,8.99,USD,"2018-05-14T20:12:04.654Z,2018-05-05T05:23:57.814Z,2018-02-02T12:38:44.972Z,2018-04-14T02:04:53.590Z,2018-05-10T20:27:07.785Z,2018-01-28T18:56:09.232Z",,Medium Cheese Pizza,Domino's Pizza,19002,USD,0,25,PA
AVzX81oSFcQ3k02bCExm,2017-06-24T02:34:28Z,2018-05-30T08:31:54Z,1115 S Bethlehem Pike,"Restaurant,Pizza Place",Accommodation & Food Services,Ambler,US,us/pa/ambler/1115sbethlehempike/-1055723171,40.15753,-75.21401,,12.99,12.99,USD,"2018-05-05T05:23:57.814Z,2018-02-02T12:38:44.972Z,2018-05-14T20:12:04.653Z,2018-04-14T02:04:53.590Z,2018-05-10T20:27:07.785Z,2018-01-28T18:56:09.232Z",Roasted red peppersampcomma fresh baby spinachampcomma fresh onionsampcomma fresh mushroomsampcomma tomatoesampcomma black olivesampcomma cheeses made with 100 real mozzarellaampcomma feta and provoloneampcomma sprinkled with garlic herb seasoning on a cheesy Parmesan Asiago crust,Pecific Veggie Pizza,Domino's Pizza,19002,USD,0,25,PA
AVzX81oSFcQ3k02bCExm,2017-06-24T02:34:28Z,2018-05-30T08:31:54Z,1115 S Bethlehem Pike,"Restaurant,Pizza Place",Accommodation & Food Services,Ambler,US,us/pa/ambler/1115sbethlehempike/-1055723171,40.15753,-75.21401,,6.99,6.99,USD,"2018-05-05T05:23:57.814Z,2018-02-02T12:38:44.972Z,2018-05-14T20:12:04.653Z,2018-04-14T02:04:53.590Z,2018-05-10T20:27:07.785Z,2018-01-28T18:56:09.232Z",,Small Cheese Pizza,Domino's Pizza,19002,USD,0,25,PA
AVzX81oSFcQ3k02bCExm,2017-06-24T02:34:28Z,2018-05-30T08:31:54Z,1115 S Bethlehem Pike,"Restaurant,Pizza Place",Accommodation & Food Services,Ambler,US,us/pa/ambler/1115sbethlehempike/-1055723171,40.15753,-75.21401,,12.99,12.99,USD,"2018-05-05T05:23:57.814Z,2018-02-02T12:38:44.972Z,2018-04-14T02:04:53.589Z,2018-05-14T20:12:04.653Z,2018-05-10T20:27:07.785Z,2018-01-28T18:56:09.232Z",Topped with pepperoniampcomma Italian sausageampcomma fresh green peppersampcomma fresh mushroomsampcomma fresh onions and cheese made with 100 real mozzarella,Deluxe Feast Pizza,Domino's Pizza,19002,USD,0,25,PA
